30.376389,-83.180556,natural gas,81735
33.1427,-81.7625,nuclear,19515206
30.364818,-81.625967,natural gas,263328
30.4172,-81.5525,coal,3313756
30.4522,-84.4,natural gas,1558740
30.162304,-84.200673,natural gas,1354941
30.708571,-84.863869,hydroelectric,230962
34.1256,-84.9222,coal,8476152
34.7939,-83.5402,hydroelectric,22751
31.6026,-84.137,hydroelectric,36836
33.8239,-84.4758,natural gas,18428551
33.3207,-83.8414,hydroelectric,69328
31.213645,-81.546165,petroleum,20821
33.9681,-84.3841,hydroelectric,35418
32.4994,-84.9965,hydroelectric,124103
33.1405,-83.2018,hydroelectric,117931
34.7388,-83.3956,hydroelectric,152493
34.7653,-83.4162,hydroelectric,46592
34.714,-83.3522,hydroelectric,93624
33.4622,-84.8986,natural gas,1381673
34.6821,-83.3418,hydroelectric,49217
33.562644,-82.051242,hydroelectric,73274
31.847697,-83.941996,hydroelectric,40842
34.3564,-82.8219,hydroelectric,423442
34.883889,-84.282222,hydroelectric,35913
34.959153,-84.08765,hydroelectric,31696
34.162279,-84.077367,hydroelectric,196557
34.1637,-84.7282,hydroelectric,146361
34.4185,-80.1657,natural gas,95142
34.4017,-80.1589,nuclear,5690025
34.5414,-80.8756,hydroelectric,133317
34.5583,-80.8914,hydroelectric,109359
34.6,-80.8928,hydroelectric,140518
34.6022,-82.435,natural gas,4710153
34.7939,-82.8986,nuclear,21125129
34.3355,-80.7021,hydroelectric,188443
34.7792,-81.4561,hydroelectric,60230
34.0556,-81.2172,natural gas,755990
34.26132,-81.330852,hydroelectric,43626
34.0533,-81.2172,hydroelectric,116719
33.435,-81.9111,natural gas,2016742
33.8264,-80.6228,coal,1828351
33.6602,-82.1961,hydroelectric,626406
31.9342,-82.3447,nuclear,14558385
33.3502,-83.1574,pumped storage,56909
32.356287,-81.168347,natural gas,84292
34.2983,-81.3153,nuclear,8591733
34.6121,-84.6733,pumped storage,72846
34.0256,-82.5953,pumped storage,308815
33.0606,-83.8075,coal,7301784
34.7981,-82.8872,hydroelectric,56534
33.3644,-81.03,natural gas,1722575
34.042267,-83.397721,natural gas,316264
33.8119,-83.6953,natural gas,148975
31.3869,-84.08,natural gas,64644
32.9842,-83.8464,natural gas,281888
34.347734,-82.774478,natural gas,5688275
30.320556,-81.947222,natural gas,4871811
32.5892,-84.6917,natural gas,605397
30.681823,-81.455413,biomass,582633.22
32.331274,-81.201496,petroleum,182745
30.43424,-81.645351,natural gas,75380
31.6593,-81.8439,biomass,496040.09
30.6612,-81.473,biomass,221475.96
31.175406,-81.521637,biomass,448357
32.143989,-81.14655,natural gas,51365
34.9536,-83.3786,biomass,114174
32.100354,-81.124248,biomass,588004
32.2544,-84.0667,biomass,450292.06
30.0688,-83.5253,biomass,270548.77
30.4522,-82.8644,other,102989
30.4178,-81.5978,natural gas,100025
32.1561,-81.1586,biomass,471950
33.8872,-80.6397,biomass,539817
32.5036,-82.8443,biomass,239277.48
31.741629,-81.407856,biomass,99669.79
33.328259,-81.953078,biomass,393866.07
32.7714,-83.6281,biomass,459292.13
34.339588,-82.819871,natural gas,290507
32.4856,-83.6039,natural gas,461898
33.3516,-84.9996,natural gas,754091
33.8148,-83.6954,natural gas,741973
33.358472,-84.991391,natural gas,800938
33.837699,-83.699577,natural gas,136173
32.9111,-84.3064,natural gas,370403
31.3869,-84.08,natural gas,151651
33.092239,-82.979992,natural gas,404354
