47.189278,-120.902553,wind
38.26175,-122.0524,biomass
43.8587942,-70.1041363,petroleum
45.025577,-84.722201,natural gas
42.522048,-82.906756,biomass
39.572,-75.0528,natural gas
43.689792,-85.515625,hydroelectric
42.766555,-84.514724,natural gas
33.981393,-117.37577,natural gas
46.143403,-122.899225,biomass
37.492754,-121.944796,natural gas
41.825464,-73.770719,natural gas
33.07868,-96.819506,biomass
42.072497,-104.96271,coal
37.373421,-122.033114,natural gas
39.319501,-120.155831,geothermal
33.170009,-117.2189425,natural gas
37.02493,-121.56542,natural gas
33.93129,-116.820041,wind
40.590042,-122.378506,hydroelectric
35.987651,-119.962336,solar
40.913884,-77.738425,solar
43.820359,-84.76675,wind
42.338922,-72.611239,hydroelectric
40.1633,-76.1535,biomass
33.866724,-117.747373,biomass
34.907217,-116.835801,solar
34.18487,-118.311672,natural gas
33.623205,-111.930338,natural gas
39.361357,-101.054063,wind
44.424871,-70.796608,hydroelectric
27.7915,-82.332833,solar
36.25415,-120.237896,solar
35.800189,-80.288565,natural gas
39.147833,-121.647861,natural gas
30.329175,-97.706339,natural gas
41.34336,-81.824924,other
35.795716,-78.505527,natural gas
33.020052,-117.126278,natural gas
31.259556,-95.985289,coal
38.603327,-121.42853,natural gas
25.764706,-80.194629,biomass
37.543787,-122.285551,biomass
40.707962,-73.867167,natural gas
33.69893,-84.173181,natural gas
38.760227,-78.63121,solar
41.796653,-69.985961,petroleum
40.683738,-73.974953,natural gas
37.774766,-121.979789,natural gas
38.316292,-88.955923,natural gas
39.082459,-77.563051,natural gas
41.035822,-71.943868,natural gas
41.426963,-82.076273,natural gas
27.555003,-99.49424,natural gas
40.424107,-74.380069,natural gas
39.877547,-74.918491,biomass
33.679646,-117.174095,solar
38.549856,-122.805465,natural gas
45.018928,-93.32583,natural gas
28.555278,-81.198944,natural gas
32.464312,-97.264718,natural gas
35.174272,-111.66328,wind
44.028779,-88.592508,natural gas
40.923322,-72.702788,solar
33.698437,-117.349113,natural gas
39.2633181,-81.5446371,natural gas
38.64082,-77.29633,biomass
41.799157,-71.331026,natural gas
38.2356,-122.264,natural gas
35.265182,-120.676288,nuclear
40.6821667,-80.1018333,natural gas
38.934341,-77.073771,natural gas
33.481657,-82.130253,solar
37.244638,-121.891141,natural gas
29.779001,-95.848797,natural gas
34.113592,-117.529406,natural gas
46.914375,-114.031924,hydroelectric
30.389333,-97.73975,natural gas
40.963462,-73.855127,natural gas
37.529855,-77.353819,natural gas
42.009459,-87.766164,natural gas
43.289094,-71.579011,biomass
41.80455,-72.562267,natural gas
42.518385,-71.137254,natural gas
43.994145,-102.24214,natural gas
41.6175,-70.488528,petroleum
43.119137,-89.319052,wind
41.937338,-87.644666,natural gas
31.457228,-86.961555,biomass
41.752393,-124.1944,natural gas
43.310917,-70.993265,biomass
37.322234,-121.949226,natural gas
31.8839,-106.58379,natural gas
38.089378,-102.618303,wind
34.158291,-118.82363,biomass
33.673394,-117.844666,natural gas
39.741549,-105.518358,pumped storage
33.901472,-118.393833,natural gas
27.965757,-82.402577,biomass
33.511555,-112.026392,natural gas
37.156827,-121.653693,natural gas
39.951276,-75.158667,natural gas
34.03818,-118.443301,natural gas
40.238319,-74.228021,solar
29.549585,-98.582722,natural gas
38.91655,-77.066175,natural gas
43.121854,-124.398942,biomass
41.680372,-91.591467,natural gas
33.137172,-95.603239,solar
32.897259,-83.689432,biomass
26.108614,-80.252268,biomass
41.148076,-73.255582,natural gas
36.916349,-121.773512,natural gas
43.767498,-103.594306,natural gas
33.80051,-98.196588,wind
34.775559,-111.764099,solar
39.962023,-75.172049,natural gas
33.084189,-117.266384,natural gas
41.908043,-87.647839,natural gas
33.680592,-93.606876,natural gas
38.420772,-75.56579,solar
41.869126,-87.639971,natural gas
39.765443,-86.161222,biomass
39.957683,-86.016131,natural gas
